,emp_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
10328,7613,1.0,0.99,4,184,4,0,0,0,support,low
10329,14527,0.73,0.86,4,245,6,0,1,0,sales,low
10330,932,0.9,0.92,5,154,4,0,1,0,sales,low
10331,2522,0.8,0.96,4,268,3,0,0,0,technical,medium
10332,10553,0.97,0.5,3,266,3,1,0,0,sales,medium
10333,7954,0.9,0.56,3,149,2,0,0,0,sales,high
10334,7435,0.57,0.62,5,141,3,0,0,0,accounting,medium
10335,11153,0.99,0.8,3,209,2,0,0,0,support,medium
10336,6466,0.65,0.7,4,182,2,0,0,0,support,low
10337,88,0.44,0.45,2,132,3,0,1,0,sales,low
10338,9495,0.77,0.51,2,254,5,0,0,0,accounting,medium
10339,26,0.89,0.92,5,242,5,0,1,0,sales,low
10340,11491,0.64,0.87,4,157,7,0,0,0,marketing,low
10341,3096,0.91,0.98,3,259,4,0,0,0,technical,low
10342,8875,0.59,0.99,5,254,3,1,0,0,sales,low
10343,9257,0.83,0.84,2,149,3,0,0,0,sales,low
10344,1747,0.11,0.89,6,272,4,0,1,0,product_mng,medium
10345,3664,0.24,0.7,5,172,4,0,0,0,sales,high
10346,12553,0.82,0.85,5,248,5,0,1,0,sales,low
10347,11180,0.65,0.9,6,217,4,1,0,1,RandD,medium
10348,5337,0.6,0.68,4,264,2,1,0,0,RandD,low
10349,1260,0.45,0.48,2,138,3,0,1,0,technical,low
10350,9550,0.39,0.39,2,131,2,0,0,0,marketing,high
10351,6614,0.86,0.87,3,197,4,1,0,0,support,medium
10352,7308,0.54,0.6,4,139,5,0,0,0,support,low
10353,6233,0.84,0.79,4,258,4,0,0,0,support,low
10354,6114,0.7,0.98,4,146,3,0,0,0,marketing,low
10355,9263,0.85,0.53,3,226,2,0,0,0,accounting,low
10356,12934,0.62,0.69,4,184,3,0,0,0,technical,low
10357,1013,0.1,0.87,6,284,4,0,1,0,sales,medium
10358,5279,0.73,0.6,4,224,3,0,0,0,sales,medium
10359,7684,0.56,0.68,3,208,3,1,0,0,support,medium
10360,14779,0.1,0.97,6,282,4,0,1,0,hr,medium
10361,3192,0.79,0.6,5,235,2,0,0,0,IT,medium
10362,1631,0.1,0.86,6,288,4,0,1,0,sales,medium
10363,11096,0.87,0.92,4,263,3,0,0,0,management,medium
10364,7965,0.91,0.61,3,255,3,0,0,0,accounting,medium
10365,5237,0.24,0.89,5,142,4,0,0,0,support,medium
10366,9252,0.28,0.92,3,151,3,0,0,0,sales,low
10367,13332,0.68,0.89,5,218,5,0,0,0,sales,low
10368,11746,0.27,0.76,4,108,10,0,0,0,sales,medium
10369,6078,0.97,0.77,5,223,2,0,0,0,support,low
10370,6907,0.69,0.91,3,167,2,0,0,0,technical,medium
10371,1915,0.39,0.68,2,282,5,0,1,0,marketing,low
10372,13667,0.63,0.48,4,179,3,0,0,0,marketing,low
10373,3734,0.81,0.52,4,270,3,0,0,0,RandD,medium
10374,3428,0.73,0.53,3,184,2,0,0,0,product_mng,low
10375,12753,0.37,0.57,2,129,3,0,1,0,product_mng,low
10376,12092,0.89,1.0,5,246,5,0,1,0,sales,low
10377,4416,0.65,0.55,5,215,2,0,0,0,IT,low
10378,3356,0.71,0.39,3,261,3,0,0,0,RandD,medium
10379,6616,0.52,0.98,4,272,2,0,0,0,support,low
10380,10275,0.61,0.52,5,255,3,0,0,0,support,medium
10381,12678,0.73,0.89,5,236,6,0,1,0,product_mng,low
10382,2529,0.24,0.6,4,195,5,0,0,0,sales,medium
10383,9168,0.26,0.47,3,241,4,0,0,0,sales,low
10384,1567,0.1,0.96,6,274,4,0,1,0,technical,low
10385,4036,0.59,0.69,3,146,3,0,0,0,product_mng,medium
10386,8996,0.74,0.89,3,229,3,0,0,0,IT,medium
10387,5864,0.73,0.53,4,139,2,0,0,0,IT,medium
10388,11560,0.74,0.78,4,194,8,0,0,0,sales,medium
10389,2532,0.44,0.66,3,162,2,0,0,0,sales,medium
10390,4951,0.59,0.42,3,196,3,0,0,0,product_mng,low
10391,1200,0.75,0.74,6,134,3,0,1,0,support,medium
10392,3327,0.94,0.97,5,197,5,1,0,0,technical,low
10393,3991,0.89,0.93,4,249,3,0,0,0,sales,low
10394,9617,0.81,0.65,3,195,2,0,0,0,IT,medium
10395,2347,0.59,0.43,3,173,3,0,0,0,technical,low
10396,5198,0.79,0.59,2,157,6,0,0,0,sales,high
10397,2319,0.55,0.84,3,237,3,0,0,0,accounting,low
10398,481,0.37,0.49,2,151,3,0,1,0,sales,low
10399,8788,0.89,0.51,4,141,3,0,0,0,sales,low
10400,1152,0.79,0.96,4,234,5,0,1,0,marketing,low
10401,11208,0.49,0.65,4,233,7,0,0,0,sales,medium
10402,6219,0.65,0.76,3,111,5,0,0,0,technical,medium
10403,14923,0.11,0.86,6,286,4,0,1,0,support,low
10404,1938,0.36,0.52,2,143,3,0,1,0,accounting,medium
10405,5116,0.78,0.45,3,253,6,0,0,1,support,medium
10406,3130,0.99,0.67,5,153,2,0,0,0,RandD,low
10407,836,0.11,0.78,6,300,4,1,1,0,RandD,low
10408,722,0.31,0.87,4,184,3,0,1,0,technical,low
10409,9345,0.86,0.73,3,159,3,0,0,0,hr,medium
10410,6003,0.79,0.86,3,126,5,0,0,0,support,low
10411,3014,0.86,0.94,3,151,2,0,0,0,technical,low
10412,9947,0.39,0.37,3,127,3,0,0,0,sales,low
10413,12413,0.45,0.53,2,138,3,0,1,0,accounting,medium
10414,2160,0.87,0.71,3,132,2,0,0,0,sales,low
10415,14469,0.42,0.54,2,156,3,0,1,0,sales,medium
10416,4610,0.98,0.79,4,138,3,0,0,0,accounting,low
10417,11307,0.26,0.99,5,184,5,0,0,0,hr,low
10418,7870,0.19,0.48,6,178,3,1,0,0,sales,medium
10419,7617,0.71,0.8,5,248,4,0,0,0,management,medium
10420,14410,0.1,0.89,7,285,4,0,1,0,technical,low
10421,1127,0.88,0.87,4,235,6,0,1,0,management,low
10422,4991,0.81,0.68,3,151,3,0,0,0,accounting,low
10423,3292,0.21,0.57,5,239,3,0,0,0,sales,high
10424,10348,0.89,0.91,3,264,3,1,0,0,technical,low
10425,14180,0.8,0.8,4,146,3,1,0,0,IT,low
10426,14485,0.09,0.96,6,296,4,0,1,0,technical,low
10427,10955,0.16,0.94,4,261,6,0,0,0,technical,low
10428,10341,0.94,0.96,4,270,3,1,0,0,technical,low
10429,6170,0.73,0.51,4,249,5,0,0,0,IT,medium
10430,6105,0.99,0.85,5,261,4,0,0,0,RandD,medium
10431,14208,0.74,0.95,5,266,10,0,0,1,management,high
10432,9356,0.7,0.66,4,168,3,0,0,0,technical,low
10433,4039,0.79,0.73,5,155,3,0,0,0,IT,medium
10434,13243,0.78,0.63,5,259,3,0,0,0,sales,low
10435,7829,0.75,0.78,2,264,3,1,0,0,technical,medium
10436,1502,0.39,0.48,2,151,3,0,1,0,support,low
10437,7502,0.62,0.51,4,208,2,1,0,0,sales,low
10438,2652,0.73,0.81,3,168,2,0,0,0,technical,medium
10439,10934,0.58,0.97,3,274,4,1,0,1,sales,medium
10440,11936,0.5,0.86,3,180,7,0,0,1,management,high
10441,8040,0.56,0.84,4,143,4,0,0,0,sales,medium
10442,2664,0.54,0.94,5,229,3,1,0,0,product_mng,low
10443,14355,0.37,0.47,2,152,3,0,1,0,product_mng,low
10444,4580,0.67,0.74,3,204,3,0,0,0,RandD,medium
10445,10249,0.94,0.57,3,166,4,0,0,0,sales,medium
10446,10830,0.53,0.51,3,274,2,1,0,0,product_mng,medium
10447,11557,0.56,0.79,5,248,3,0,0,0,sales,medium
10448,14702,0.53,0.56,4,281,6,0,1,0,hr,medium
10449,4,0.72,0.87,5,223,5,0,1,0,sales,low
10450,14763,0.75,0.99,5,254,5,0,1,0,sales,low
10451,1130,0.11,0.93,6,290,4,0,1,0,IT,medium
10452,13417,0.77,0.89,4,153,7,0,0,0,sales,medium
10453,822,0.74,0.93,5,244,5,0,1,0,technical,low
10454,5306,0.26,0.51,2,284,2,0,0,0,technical,low
10455,4015,0.81,0.78,4,159,3,0,0,0,support,low
10456,3257,0.95,0.5,4,242,2,0,0,0,support,medium
10457,8360,0.59,0.57,3,147,4,0,0,0,technical,low
10458,8151,0.75,0.98,4,170,4,0,0,0,management,medium
10459,11265,0.58,0.91,3,154,10,0,0,0,product_mng,high
10460,11662,0.44,0.66,6,134,8,0,0,0,RandD,high
10461,6326,0.84,0.55,4,149,2,0,0,0,product_mng,medium
10462,3010,0.95,0.71,3,251,2,1,0,0,hr,low
10463,12575,0.37,0.49,2,151,3,0,1,0,technical,medium
10464,6260,0.91,0.68,4,178,3,1,0,0,sales,medium
10465,6579,0.83,0.62,4,242,3,0,0,0,sales,low
10466,6164,0.74,0.84,3,239,3,0,0,0,technical,low
10467,2236,0.15,0.74,6,212,2,0,0,0,sales,low
10468,4117,0.17,0.41,4,232,3,1,0,0,RandD,medium
10469,1317,0.88,1.0,5,247,5,0,1,0,sales,medium
10470,4815,0.94,0.85,4,236,2,0,0,0,marketing,medium
10471,9304,0.76,0.85,3,204,2,1,0,0,product_mng,medium
10472,2579,0.53,0.88,3,157,3,0,0,0,IT,low
10473,6597,0.88,0.61,3,236,3,0,0,0,hr,medium
10474,12180,0.11,0.85,6,308,5,0,1,0,sales,medium
10475,5222,0.75,0.48,2,284,6,0,0,0,hr,low
10476,8010,0.48,0.55,4,262,3,1,0,0,RandD,high
10477,5607,0.66,0.92,4,239,3,0,0,0,hr,medium
10478,10648,0.58,0.69,4,165,3,0,0,0,technical,low
10479,1079,0.46,0.53,2,128,3,0,1,0,sales,medium
10480,7064,0.8,0.52,3,182,2,0,0,0,technical,medium
10481,6933,0.97,0.66,4,214,2,1,0,0,IT,low
10482,1422,0.86,0.93,5,241,5,1,1,0,support,low
10483,826,0.11,0.86,6,308,4,0,1,0,IT,low
10484,14835,0.36,0.52,2,146,3,0,1,0,sales,medium
10485,1720,0.77,0.96,5,249,6,0,1,0,technical,low
10486,5539,0.99,0.57,3,221,3,0,0,0,technical,low
10487,14437,0.9,0.97,4,258,5,0,1,0,accounting,low
10488,11626,0.68,0.97,3,250,3,1,0,0,product_mng,medium
10489,8539,0.99,0.55,3,197,2,0,0,0,IT,medium
10490,2306,0.91,0.55,6,97,4,0,0,0,sales,low
10491,6845,0.76,0.77,5,234,3,0,0,0,support,low
10492,14862,0.39,0.45,2,134,3,0,1,0,technical,medium
10493,10261,0.91,0.58,3,172,3,0,0,0,hr,low
10494,22,0.38,0.55,2,147,3,0,1,0,sales,low
10495,641,0.37,0.52,2,128,3,0,1,0,accounting,low
10496,8233,0.66,0.65,4,244,2,0,0,0,IT,medium
10497,7686,0.96,0.88,5,269,2,0,0,0,support,medium
10498,12740,0.11,0.85,7,275,4,0,1,0,support,medium
10499,11252,0.78,0.5,5,247,4,0,0,0,product_mng,medium
10500,9691,0.99,0.54,3,247,3,0,0,0,RandD,medium
10501,2308,0.55,0.83,4,199,3,0,0,0,sales,low
10502,11668,0.62,0.82,3,204,10,0,0,0,accounting,medium
10503,5035,0.47,0.51,6,190,5,0,0,1,RandD,medium
10504,4306,0.77,0.64,3,254,3,0,0,0,accounting,medium
10505,3778,0.9,0.94,4,231,3,0,0,0,technical,medium
10506,11786,0.53,0.91,4,167,4,0,0,0,management,high
10507,3031,0.59,0.65,5,161,2,0,0,0,support,medium
10508,6909,0.75,0.58,3,159,3,0,0,0,technical,medium
10509,2208,0.51,0.69,3,145,2,1,0,0,RandD,medium
10510,2200,0.78,0.84,3,233,3,1,0,0,IT,low
10511,5124,0.79,0.73,4,226,3,0,0,0,sales,medium
10512,2085,0.63,0.59,5,224,3,0,0,0,sales,low
10513,5159,0.86,0.96,4,167,3,0,0,0,support,high
10514,1675,0.56,0.86,5,252,2,0,1,0,IT,medium
10515,4187,0.69,0.69,5,160,3,0,0,0,IT,medium
10516,5217,0.45,0.64,5,133,4,0,0,0,accounting,medium
10517,1920,0.72,0.94,4,258,5,0,1,0,sales,low
10518,7867,0.69,0.6,3,139,2,0,0,0,marketing,low
10519,10692,1.0,0.93,5,231,2,0,0,0,marketing,medium
10520,9449,0.97,0.91,2,112,5,0,0,0,IT,low
10521,4831,0.53,0.64,2,177,4,0,0,0,sales,low
10522,12098,0.1,0.84,6,279,4,0,1,0,sales,low
10523,5876,0.8,0.99,6,178,5,0,0,0,RandD,low
10524,3021,0.83,0.82,5,179,3,0,0,0,technical,low
10525,4156,0.75,0.5,4,98,4,0,0,0,hr,medium
10526,1272,0.11,0.97,6,288,4,0,1,0,support,medium
10527,732,0.79,0.94,4,232,5,0,1,0,technical,medium
10528,8176,0.68,0.48,5,113,2,0,0,0,marketing,low
10529,11485,0.78,0.65,3,139,3,0,0,0,marketing,high
10530,8771,0.57,0.46,3,207,3,0,0,0,product_mng,medium
10531,12479,0.76,0.83,5,227,5,0,1,0,sales,low
10532,11330,1.0,0.74,2,187,3,0,0,0,support,medium
10533,1389,0.14,0.7,5,236,3,0,1,0,sales,medium
10534,2205,0.84,0.79,4,266,3,1,0,0,product_mng,low
10535,6709,0.79,0.97,6,113,2,1,0,0,product_mng,medium
10536,4835,0.76,0.68,4,204,3,1,0,0,sales,low
10537,3786,0.79,0.97,5,187,3,0,0,0,support,low
10538,10982,0.75,0.78,2,259,3,0,0,0,product_mng,low
10539,8653,0.81,0.72,3,232,3,1,0,0,sales,medium
10540,566,0.79,0.58,3,294,4,0,1,0,hr,low
10541,11226,0.82,0.49,5,203,6,0,0,0,technical,low
10542,12609,0.45,0.49,2,134,3,0,1,0,RandD,medium
10543,1154,0.1,0.88,7,300,4,0,1,0,sales,medium
10544,7699,0.96,0.6,4,170,2,1,0,0,product_mng,low
10545,2390,0.93,0.63,3,160,4,1,0,0,sales,low
10546,11394,0.33,0.97,5,130,4,0,0,0,management,high
10547,14812,0.77,0.98,5,259,6,0,1,0,product_mng,low
10548,13823,0.65,0.52,2,117,10,1,0,0,support,low
10549,9286,0.25,0.75,5,194,5,1,0,0,support,low
10550,12156,0.11,0.8,6,304,4,0,1,0,accounting,low
10551,2693,0.68,0.51,4,157,3,0,0,0,sales,low
10552,8710,0.68,0.85,5,173,3,0,0,0,marketing,low
10553,10260,0.79,0.98,4,170,3,0,0,0,hr,low
10554,9300,0.64,0.56,3,238,2,0,0,0,IT,medium
10555,788,0.39,0.46,2,156,3,0,1,0,sales,low
10556,8472,0.65,0.92,4,242,2,0,0,0,RandD,medium
10557,4713,0.95,0.72,4,235,2,0,0,0,support,low
10558,11043,0.97,0.89,4,208,2,1,0,0,technical,low
10559,1276,0.1,0.83,6,283,5,0,1,0,support,medium
10560,446,0.09,0.94,6,283,5,0,1,0,IT,low
10561,6842,0.9,0.48,3,213,3,0,0,0,support,low
10562,6960,0.79,0.84,4,171,3,0,0,0,sales,low
10563,3578,0.49,0.84,5,193,3,0,0,0,product_mng,medium
10564,9455,0.99,0.78,2,177,4,0,0,0,product_mng,low
10565,14561,0.4,0.46,2,149,3,0,1,0,technical,medium
10566,1428,0.57,0.61,4,158,5,0,1,0,support,medium
10567,3776,0.7,0.71,5,269,3,0,0,0,technical,low
10568,12439,0.77,0.9,4,237,5,0,1,0,support,low
10569,1069,0.74,1.0,5,223,5,0,1,0,accounting,low
10570,11686,0.41,0.38,4,142,10,1,0,0,support,low
10571,10794,0.61,0.56,4,176,3,0,0,0,hr,medium
10572,5326,0.79,0.54,4,244,3,0,0,0,management,high
10573,6536,0.74,0.68,3,206,2,1,0,0,support,medium
10574,4481,0.51,0.86,5,212,2,0,0,0,support,low
10575,7630,0.54,0.63,3,211,3,0,0,0,RandD,low
10576,7551,0.22,0.62,6,142,3,0,0,0,IT,low
10577,3187,0.94,0.7,5,147,2,0,0,0,support,medium
10578,5878,0.69,0.56,3,183,4,1,0,0,RandD,low
10579,11624,0.66,0.95,5,192,7,0,0,0,sales,medium
10580,11677,0.92,0.68,4,138,7,0,0,0,sales,medium
10581,2855,0.74,0.5,5,131,3,0,0,0,accounting,low
10582,1782,0.44,0.51,2,135,3,0,1,0,sales,medium
10583,14042,0.63,0.5,2,230,4,0,0,0,sales,medium
10584,9410,0.63,0.98,4,265,3,0,0,0,sales,low
10585,14356,0.84,0.99,4,267,5,0,1,0,product_mng,low
10586,13063,0.5,0.81,3,170,2,0,0,0,sales,low
10587,2736,0.66,0.86,5,185,3,0,0,0,IT,low
10588,8627,0.51,0.95,3,187,2,0,0,0,marketing,low
10589,14914,0.39,0.51,2,137,3,0,1,0,technical,low
10590,8777,0.64,0.72,4,253,4,0,0,0,RandD,high
10591,12641,0.37,0.52,2,128,3,0,1,0,accounting,low
10592,8099,0.98,0.69,2,204,4,0,0,0,marketing,low
10593,1944,0.09,0.93,6,296,4,0,1,0,technical,medium
10594,10051,0.49,0.55,4,268,4,0,0,0,support,high
10595,5380,0.5,0.7,5,264,2,0,0,0,technical,low
10596,3250,0.19,0.78,5,156,6,0,0,0,technical,medium
10597,8318,0.93,0.88,5,140,3,0,0,0,RandD,high
10598,733,0.85,0.58,3,226,2,0,1,0,support,medium
10599,13864,0.74,0.67,5,216,3,0,0,0,sales,low
10600,10525,0.56,0.48,3,134,3,0,0,0,product_mng,low
10601,11922,0.65,0.61,5,167,8,0,0,0,sales,low
10602,9379,0.94,0.62,3,147,3,0,0,0,product_mng,low
10603,12127,0.38,0.49,2,132,3,0,1,0,support,low
10604,11365,0.91,0.77,3,144,3,0,0,0,sales,medium
10605,14769,0.43,0.57,2,157,3,0,1,0,sales,low
10606,12528,0.09,0.9,7,289,4,0,1,0,product_mng,low
10607,11049,0.29,0.39,6,105,6,0,0,0,technical,medium
10608,1689,0.41,0.48,2,155,3,0,1,0,marketing,low
10609,12002,0.8,0.86,5,262,6,0,1,0,sales,medium
10610,12964,0.94,0.69,5,145,2,0,0,0,product_mng,medium
10611,14400,0.37,0.55,2,152,3,0,1,0,technical,medium
10612,3788,0.85,0.9,3,184,3,1,0,0,support,low
10613,1644,0.09,0.83,6,295,5,0,1,0,technical,low
10614,11396,0.54,0.79,5,249,3,1,0,0,management,high
10615,14603,0.45,0.55,2,148,3,0,1,0,sales,low
10616,13631,0.64,0.66,5,157,2,0,0,0,product_mng,low
10617,581,0.44,0.51,2,145,3,0,1,0,support,low
10618,905,0.45,0.46,2,142,3,0,1,0,product_mng,low
10619,14875,0.1,0.9,6,299,4,0,1,0,marketing,low
10620,3225,0.48,0.94,3,162,3,1,0,0,sales,medium
10621,3533,0.58,0.61,4,210,3,0,0,0,sales,medium
10622,9968,0.87,0.64,3,187,2,0,0,0,technical,medium
10623,4328,0.66,0.84,4,168,2,0,0,0,support,low
10624,13659,0.52,0.52,4,168,3,0,0,0,product_mng,medium
10625,11450,0.5,0.77,3,267,2,0,0,0,management,high
10626,7146,0.53,0.51,6,272,5,0,0,0,technical,medium
10627,11230,0.63,0.61,5,186,10,0,0,0,technical,low
10628,10840,0.9,0.67,2,229,4,0,0,0,sales,low
10629,5356,0.14,0.96,3,196,5,1,0,0,sales,medium
10630,1797,0.88,0.91,4,234,6,0,1,0,technical,low
10631,5612,0.95,0.64,3,138,4,1,0,0,technical,low
10632,14745,0.43,0.51,2,136,3,0,1,0,hr,medium
10633,1178,0.82,0.82,4,249,5,0,1,0,hr,low
10634,11174,0.95,0.88,3,199,3,0,0,0,IT,medium
10635,9416,0.25,0.76,6,182,3,0,0,0,accounting,low
10636,12623,0.1,0.55,2,247,4,0,1,0,sales,medium
10637,9642,0.61,0.83,5,269,5,1,0,0,sales,low
10638,2939,0.52,0.67,4,210,3,1,0,0,technical,low
10639,8885,0.5,0.54,5,173,2,0,0,0,accounting,medium
10640,14793,0.81,0.88,5,242,5,0,1,0,support,medium
10641,2706,0.65,0.86,4,264,2,1,0,0,hr,low
10642,9045,0.8,0.52,3,147,3,1,0,0,technical,medium
10643,4346,0.79,0.49,5,210,3,0,0,0,IT,medium
10644,9258,0.95,0.94,2,269,4,1,0,0,sales,low
10645,2477,0.58,0.77,4,196,2,1,0,0,technical,low
10646,1702,0.09,0.77,6,282,5,0,1,0,sales,medium
10647,11253,0.76,0.45,4,147,2,0,0,0,product_mng,medium
10648,4988,0.59,0.62,3,219,3,0,0,0,sales,low
10649,7199,0.69,0.7,4,169,2,0,0,0,sales,low
10650,8150,0.95,0.89,5,132,4,0,0,0,technical,medium
10651,9723,0.92,0.86,3,166,4,0,0,0,sales,low
10652,1016,0.39,0.48,2,138,3,0,1,0,sales,low
10653,800,0.43,0.5,2,161,3,0,1,0,technical,low
10654,5150,0.44,0.36,2,136,3,0,0,0,technical,high
10655,8663,0.7,0.74,4,150,3,1,0,0,technical,low
10656,5437,0.99,0.8,5,254,5,0,0,0,sales,medium
10657,9359,0.75,0.49,4,246,3,0,0,0,support,low
10658,11251,0.5,0.77,3,265,3,0,0,0,IT,medium
10659,12682,0.4,0.49,2,128,3,0,1,0,sales,low
10660,1605,0.87,0.94,5,219,5,0,1,0,marketing,low
10661,12190,0.44,0.51,2,156,3,0,1,0,technical,high
10662,7693,0.36,0.77,4,252,2,0,0,0,management,medium
10663,8356,0.53,0.78,5,275,5,0,0,0,hr,low
10664,13712,0.49,0.36,2,192,3,0,0,0,sales,low
10665,8112,0.19,0.63,4,233,5,0,0,0,sales,medium
10666,7049,0.24,0.7,5,194,3,0,0,0,sales,low
10667,10318,0.22,0.7,4,225,4,0,0,0,sales,medium
10668,1232,0.11,0.98,6,250,4,0,1,0,sales,medium
10669,3229,0.13,0.8,5,203,5,0,0,0,sales,medium
10670,8526,0.55,0.64,6,148,4,0,0,0,support,low
10671,12880,0.65,0.88,4,173,3,0,0,0,management,medium
10672,13003,0.8,0.77,4,194,3,0,0,0,accounting,medium
10673,7908,0.8,0.81,3,199,4,1,0,0,support,medium
10674,12070,0.43,0.5,2,135,3,0,1,0,product_mng,medium
10675,2055,0.85,0.6,3,182,3,0,0,0,IT,medium
10676,10037,0.85,0.46,3,123,5,1,0,0,technical,low
10677,4360,0.74,0.51,4,246,3,1,0,0,marketing,medium
10678,868,0.42,0.56,2,128,3,0,1,0,accounting,low
10679,13035,0.7,0.87,3,166,2,0,0,0,IT,medium
10680,9590,0.24,0.65,3,143,4,0,0,0,support,medium
10681,11621,0.63,0.65,3,190,10,0,0,0,sales,medium
10682,320,0.4,0.46,2,130,3,0,1,0,sales,low
10683,6625,0.95,0.73,4,238,3,1,0,0,IT,low
10684,6633,0.95,0.74,3,139,2,0,0,0,IT,medium
10685,8412,1.0,0.61,6,270,3,0,0,0,sales,low
10686,9574,0.93,0.78,5,191,4,0,0,0,hr,medium
10687,7679,0.98,0.79,4,231,4,0,0,0,support,medium
10688,3544,0.73,0.6,3,137,3,0,0,0,hr,medium
10689,6609,0.78,0.96,4,245,3,0,0,0,support,medium
10690,8307,0.27,0.48,3,97,6,0,0,0,IT,medium
10691,2922,0.79,0.89,4,240,3,0,0,0,sales,medium
10692,9243,0.8,0.62,4,216,2,0,0,0,marketing,medium
10693,10096,0.77,0.73,3,224,2,1,0,0,sales,low
10694,14765,0.79,1.0,5,257,6,0,1,0,sales,low
10695,2760,0.89,0.69,3,173,3,0,0,0,sales,medium
10696,2987,0.51,0.75,4,154,3,0,0,0,marketing,medium
10697,3999,0.67,0.82,4,246,4,0,0,0,accounting,medium
10698,4334,0.67,0.57,5,215,4,0,0,0,technical,low
10699,14101,0.38,0.49,4,196,3,0,0,1,management,high
10700,5669,0.77,0.55,3,225,3,0,0,0,sales,medium
10701,1444,0.11,0.88,7,305,4,0,1,0,product_mng,low
10702,10301,0.72,0.72,5,265,3,0,0,0,RandD,high
10703,5075,0.61,0.75,2,100,4,0,0,0,technical,low
10704,3015,0.76,0.73,3,158,2,0,0,0,technical,low
10705,9271,0.7,0.5,3,251,2,0,0,0,technical,medium
10706,14656,0.39,0.54,2,127,3,0,1,0,IT,low
10707,3801,0.8,0.6,5,234,2,0,0,0,IT,low
10708,11355,0.62,0.97,2,271,3,0,0,0,sales,low
10709,1201,0.83,1.0,5,263,5,0,1,0,technical,medium
10710,13031,0.9,0.74,3,193,3,0,0,0,technical,medium
10711,14030,0.66,0.6,3,210,2,0,0,0,sales,low
10712,3607,0.58,0.62,3,169,2,0,0,0,sales,medium
10713,3534,0.66,0.48,4,229,4,0,0,0,sales,medium
10714,7403,0.82,0.58,5,227,3,0,0,0,RandD,low
10715,11784,0.66,0.79,5,134,3,0,0,0,management,high
10716,11795,0.61,0.89,4,242,2,0,0,0,management,medium
10717,869,0.74,0.88,4,248,6,0,1,0,accounting,low
10718,8291,0.49,0.85,4,200,3,0,0,0,support,medium
10719,7809,0.87,0.88,3,179,2,0,0,0,sales,medium
10720,797,0.45,0.49,2,151,3,0,1,0,hr,low
10721,844,0.66,0.47,7,156,2,0,1,0,management,medium
10722,10981,0.77,0.59,4,273,2,0,0,0,IT,high
10723,4916,0.65,0.78,4,238,5,1,0,0,hr,low
10724,483,0.77,0.87,4,242,6,0,1,0,sales,low
10725,9998,0.64,0.53,3,216,3,0,0,0,accounting,high
10726,321,0.41,0.54,2,153,3,1,1,0,sales,low
10727,2874,0.77,0.93,5,182,4,0,0,0,support,medium
10728,7802,0.73,0.74,5,199,2,0,0,0,sales,medium
10729,1979,0.44,0.56,2,156,3,0,1,0,IT,medium
10730,12907,0.6,0.59,4,201,3,0,0,0,sales,medium
10731,11618,0.72,0.75,4,211,4,0,0,0,sales,medium
10732,11299,0.7,0.77,4,245,2,0,0,0,sales,low
10733,4510,0.55,0.48,3,162,3,0,0,1,management,high
10734,7619,0.85,0.74,3,250,3,1,0,0,IT,low
10735,5152,0.57,0.56,2,159,3,0,0,0,technical,high
10736,14824,0.37,0.47,2,138,3,1,1,0,accounting,medium
10737,10404,0.67,0.78,4,193,3,0,0,0,sales,medium
10738,8952,0.84,0.4,4,246,3,0,0,0,sales,low
10739,10405,0.54,0.61,2,264,3,0,0,0,sales,medium
10740,10233,0.32,0.87,4,179,4,0,0,0,technical,medium
10741,9882,0.27,0.64,2,188,3,0,0,0,hr,low
10742,4350,0.52,0.74,3,238,3,0,0,0,RandD,medium
10743,3311,0.74,0.46,6,145,3,0,0,0,accounting,low
10744,10576,0.59,0.73,2,230,3,0,0,0,technical,low
10745,1323,0.78,0.86,4,249,5,0,1,0,sales,medium
10746,9896,0.89,0.58,3,167,3,0,0,0,support,medium
10747,10568,0.75,0.71,4,155,4,0,0,0,technical,low
10748,2181,0.2,0.72,6,224,4,0,0,0,technical,medium
10749,14748,0.11,0.85,6,305,4,0,1,0,accounting,medium
10750,390,0.42,0.57,2,154,3,1,1,0,marketing,medium
10751,5101,0.76,0.44,3,121,4,0,0,0,IT,low
10752,8978,0.56,0.84,5,154,2,1,0,0,support,low
10753,2671,0.75,0.73,4,274,2,0,0,0,RandD,low
10754,2058,0.7,0.52,4,255,3,0,0,0,RandD,medium
10755,13701,0.59,0.94,5,157,7,1,0,0,management,medium
10756,2503,0.63,0.61,6,118,2,0,0,0,IT,low
10757,2468,0.85,0.75,4,139,3,0,0,0,sales,low
10758,5405,0.52,0.7,4,247,5,0,0,0,IT,medium
10759,14872,0.44,0.5,2,130,3,0,1,0,support,medium
10760,9760,0.91,0.77,4,167,3,1,0,0,IT,medium
10761,1577,0.6,0.85,3,250,2,0,1,0,support,low
10762,720,0.8,1.0,5,260,5,0,1,0,hr,low
10763,13408,0.22,0.7,2,274,10,0,0,0,sales,high
10764,2573,0.67,0.65,5,156,2,0,0,0,support,medium
10765,9092,0.14,0.73,5,273,4,1,0,0,sales,low
10766,13084,0.2,0.42,4,256,5,0,0,0,hr,low
10767,11835,0.53,1.0,3,164,4,0,0,0,IT,medium
10768,13292,0.48,0.74,2,271,8,1,0,0,management,medium
10769,6594,0.8,0.98,3,161,3,0,0,0,hr,medium
